Timestamp,Event,Shift,Machine,Power,Mode,Execution,Program,Line,Rpm,Feedrate,Alarm,AlarmState,AlarmSeverity,PartCount,TotalPower,OffTime,MTBF,MTTR,CycleTime
2010-03-18T09:55:45.5243895,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1137,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:03:26
2010-03-18T09:59:57.5823270,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1137,15,0.0000000000,1.9683333333,,CLEARED,INFO,,0,,,,00:04:07
2010-03-18T10:04:10.2880532,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1263,15,0.0000000000,1.9683333333,,,,,0,,,,00:11:43
2010-03-18T10:10:49.9701920,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1263,17,0.0000000000,0.0000000000,,,,,0,,,,00:06:34
2010-03-18T10:11:52.8680620,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1137,0,12000.0000000000,16.6666666667,,,,,0,,,,00:19:19
2010-03-18T10:13:16.8752726,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1263,50,0.0000000000,16.6666666667,,,,,0,,,,00:01:23
2010-03-18T10:13:59.0021598,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1263,15,0.0000000000,170.6033333333,,,,,0,,,,00:03:06
2010-03-18T10:14:19.8937207,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1263,21,0.0000000000,170.6033333333,,,,,0,,,,00:01:02
2010-03-18T10:18:32.0131062,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1137,0,12000.0000000000,3.8800000000,,CLEARED,INFO,,0,,,,00:18:19
2010-03-18T10:19:57.3272442,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1264,59,0.0000000000,3.5416666667,,CLEARED,INFO,,0,,,,00:01:24
2010-03-18T10:19:57.3272442,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1263,24,0.0000000000,299.9883333333,,,,,0,,,,00:05:53
2010-03-18T10:20:39.7655590,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1264,5,0.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:00:42
2010-03-18T10:22:46.9554684,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,,,,0,,,,00:02:47
2010-03-18T10:40:49.4590522,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1263,14,0.0000000000,0.0000000000,,,,,0,,,,00:26:08
2010-03-18T10:42:35.6628569,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1264,22,0.0000000000,0.0000000000,,,,,0,,,,00:19:34
2010-03-18T10:45:04.3044332,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1263,15,0.0000000000,1.9683333333,,,,,0,,,,00:04:12
2010-03-18T10:47:11.5083723,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1264,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:26:12
2010-03-18T10:48:36.4776661,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1264,13,0.0000000000,196.3083333333,,,,,0,,,,00:05:57
2010-03-18T10:50:01.1500830,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1263,15,0.0000000000,170.6033333333,,,,,0,,,,00:04:53
2010-03-18T10:54:35.0424609,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1264,15,0.0000000000,170.6033333333,,,,,0,,,,00:05:54
2010-03-18T10:55:17.0271046,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1263,18,8.0000000000,0.0000000000,,,,,0,,,,00:05:12
2010-03-18T10:57:24.9810485,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1264,0,12000.0000000000,0.0000000000,,,,,0,,,,00:02:47
2010-03-18T10:59:52.1730513,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1264,15,0.0000000000,170.6033333333,,CLEARED,INFO,,0,,,,00:12:31
2010-03-18T11:00:55.5204499,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1264,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:01:03
2010-03-18T11:00:55.5204499,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1241,50,0.0000000000,16.6666666667,,,,,0,,,,00:03:29
2010-03-18T11:01:37.7885094,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1241,5,0.0000000000,16.6666666667,,,,,0,,,,00:00:42
2010-03-18T11:16:01.2143572,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1241,15,0.0000000000,27.2966666667,,,,,0,,,,00:14:07
2010-03-18T11:21:17.5132565,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,17,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:20:02
2010-03-18T11:24:27.7332239,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1241,15,0.0000000000,50.2683333333,,,,,0,,,,00:28:44
2010-03-18T11:25:52.3743906,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,15,0.0000000000,133.1983333333,,CLEARED,INFO,,0,,,,00:04:30
2010-03-18T11:27:17.0311824,MTBF,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,0,12000.0000000000,340.0450000000,,CLEARED,INFO,,0,,01:33:40,,
2010-03-18T11:27:59.3752034,MTTR,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,307.3783333333,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:41,
2010-03-18T11:29:02.7037337,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1241,15,0.0000000000,1.9516666667,,,,,0,,,,00:04:31
2010-03-18T11:30:05.9228883,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1241,15,0.0000000000,1.4833333333,,,,,0,,,,00:01:03
2010-03-18T11:30:48.2356591,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:04:12
2010-03-18T11:32:33.8457100,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1241,10,0.0000000000,299.9883333333,,,,,0,,,,00:16:20
2010-03-18T11:37:52.6133751,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1241,0,12000.0000000000,5.4200000000,,,,,0,,,,00:07:41
2010-03-18T11:39:38.7234292,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,,,,0,,,,00:01:45
2010-03-18T11:44:14.8970717,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1376,59,0.0000000000,39.5183333333,,,,,0,,,,00:04:33
2010-03-18T11:44:14.8970717,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1241,15,0.0000000000,170.6033333333,,,,,0,,,,00:11:33
2010-03-18T11:44:57.1160919,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1241,0,0.0000000000,0.0000000000,,,,,0,,,,00:00:42
2010-03-18T11:47:26.5232981,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:16:27
2010-03-18T11:57:58.9123459,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,18,7500.0000000000,749.9883333333,,CLEARED,INFO,,0,,,,00:10:27
2010-03-18T12:06:44.6066497,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1376,24,0.0000000000,0.0000000000,,,,,0,,,,00:21:32
2010-03-18T12:08:08.6088153,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1376,14,0.0000000000,0.0000000000,,,,,0,,,,00:23:37
2010-03-18T12:15:08.6216625,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1376,24,0.0000000000,300.0066666667,,,,,0,,,,00:08:16
2010-03-18T12:16:11.6228721,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:17:55
2010-03-18T12:29:10.8258455,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1253,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:12:49
2010-03-18T12:35:30.2857274,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1253,19,7500.0000000000,750.0066666667,,CLEARED,INFO,,0,,,,00:06:13
2010-03-18T12:43:35.3370981,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,PAUSED,1253,0,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:08:00
2010-03-18T12:46:45.1976882,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:03:08
2010-03-18T12:56:19.0919861,MTBF,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,750.0066666667,,CLEARED,INFO,,0,,01:27:14,,
2010-03-18T12:57:01.6547585,MTTR,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:42,
2010-03-18T12:58:26.7490531,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:10:51
2010-03-18T12:58:48.0616895,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,PAUSED,1376,0,0.0000000000,0.0000000000,,,,,0,,,,00:43:06
2010-03-18T12:59:09.4055761,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,PAUSED,1376,0,0.0000000000,0.0000000000,,,,,0,,,,00:50:20
2010-03-18T12:59:30.7182125,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,200.3450000000,EMerGency Status Set,,,,0,,,,00:00:21
2010-03-18T13:00:55.5937557,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1405,58,0.0000000000,1.7733333333,,,,,0,,,,00:01:24
2010-03-18T13:01:37.9377767,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1405,5,0.0000000000,16.6666666667,,,,,0,,,,00:00:42
2010-03-18T13:01:59.1566625,MTBF,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1253,50,0.0000000000,16.6666666667,,CLEARED,INFO,,0,,00:04:54,,
2010-03-18T13:02:20.2505475,MTTR,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1253,2,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:21,
2010-03-18T13:03:02.6883191,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1253,5,0.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:04:12
2010-03-18T13:05:30.8923926,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1405,22,0.0000000000,0.0000000000,,,,,0,,,,00:03:51
2010-03-18T13:10:05.9722781,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,750.0066666667,,,,,0,,,,00:11:12
2010-03-18T13:11:09.8476869,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1405,17,0.0000000000,0.0000000000,,,,,0,,,,00:01:03
2010-03-18T13:11:52.1604577,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1405,24,0.0000000000,175.0083333333,,,,,0,,,,00:06:18
2010-03-18T13:15:02.5835514,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,,,,0,,,,00:03:07
2010-03-18T13:15:23.7243117,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,,,,0,,,,00:00:21
2010-03-18T13:16:05.8072116,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1253,19,7500.0000000000,749.9883333333,,CLEARED,INFO,,0,,,,00:12:55
2010-03-18T13:19:36.1975515,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1405,15,0.0000000000,27.2966666667,,,,,0,,,,00:08:20
2010-03-18T13:24:09.7653474,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1095,24,0.0000000000,0.0000000000,,,,,0,,,,00:08:40
2010-03-18T13:36:05.1414864,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1125,24,0.0000000000,0.0000000000,,,,,0,,,,00:16:15
2010-03-18T13:45:18.5217479,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1125,0,12000.0000000000,16.6666666667,,CLEARED,INFO,1919,0,,,,00:02:40
2010-03-18T13:56:47.4949073,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1095,22,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:13:41
2010-03-18T14:00:58.1840117,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1095,0,12000.0000000000,16.6666666667,,CLEARED,INFO,1400,0,,,,00:17:42
2010-03-18T14:02:21.7470465,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1095,13,0.0000000000,206.4183333333,,CLEARED,INFO,,0,,,,00:05:21
2010-03-18T14:07:55.9991857,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1095,23,0.0000000000,225.0000000000,,CLEARED,INFO,,0,,,,00:05:20
2010-03-18T14:09:40.4373541,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1125,24,0.0000000000,0.0000000000,,CLEARED,INFO,1920,0,,,,00:23:22
2010-03-18T14:11:24.9067727,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:03:20
2010-03-18T14:11:45.7975314,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:00:20
2010-03-18T14:19:25.3942228,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1276,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:07:20
2010-03-18T14:21:51.5201580,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1125,0,12000.0000000000,3.5666666667,,CLEARED,INFO,1920,0,,,,00:11:40
2010-03-18T14:25:41.3163635,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1276,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:06:00
2010-03-18T14:28:49.2202083,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1276,0,12000.0000000000,1.2966666667,,CLEARED,INFO,1401,0,,,,00:26:40
2010-03-18T14:30:12.6733253,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1276,22,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:04:20
2010-03-18T14:30:54.4389503,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,1402,0,,,,00:02:00
2010-03-18T14:35:46.2678204,MTBF,0,m25709-mazak2,ON,PAUSED,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,1826,0,,00:51:03,,
2010-03-18T14:38:53.8158957,MTBF,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1276,10,0.0000000000,300.0066666667,,CLEARED,INFO,,0,,00:54:03,,
2010-03-18T14:39:14.6285289,MTTR,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1276,11,0.0000000000,38.0750000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:20,
2010-03-18T14:40:17.0664285,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1276,15,0.0000000000,1.9683333333,,CLEARED,INFO,,0,,,,00:09:21
2010-03-18T14:40:17.0664285,MTTR,0,m25709-mazak2,ON,PAUSED,PAUSED,77777777,0,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1826,0,,,00:04:20,
2010-03-18T14:40:17.0664285,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1342,15,0.0000000000,170.6033333333,,CLEARED,INFO,1921,0,,,,00:17:41
2010-03-18T14:48:16.3663710,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1342,17,0.0000000000,0.0000000000,,CLEARED,INFO,1921,0,,,,00:07:40
2010-03-18T14:48:58.0385127,CYCLETIME,0,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1342,0,0.0000000000,0.0000000000,,CLEARED,INFO,1921,0,,,,00:00:40
2010-03-18T15:03:53.9410243,CYCLETIME,1,m25709-mazak2,ON,PAUSED,PAUSED,77777777,0,2000.0000000000,0.0000000000,,CLEARED,INFO,1826,0,,,,01:13:44
2010-03-18T15:52:35.8200961,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,01:09:23
2010-03-18T15:52:56.7264799,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,1922,0,,,,01:01:23
2010-03-18T15:53:59.2893803,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,1402,0,,,,01:19:44
2010-03-18T15:55:01.9460313,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1342,22,0.0000000000,34.1200000000,,CLEARED,INFO,,0,,,,00:02:20
2010-03-18T16:08:14.0682528,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1100,15,0.0000000000,0.0933333333,,CLEARED,INFO,1922,0,,,,00:14:42
2010-03-18T16:08:34.9447224,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1342,22,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:13:02
2010-03-18T16:09:16.5257745,MTBF,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1100,0,6000.0000000000,0.0000000000,,CLEARED,INFO,1402,0,,02:20:48,,
2010-03-18T16:09:37.3397397,MTTR,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1100,10,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1402,0,,,00:00:20,
2010-03-18T16:09:58.2005832,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1100,10,0.0000000000,238.4116666667,,CLEARED,INFO,1402,0,,,,00:15:02
2010-03-18T16:19:00.7000251,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1342,0,12000.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:10:03
2010-03-18T16:20:03.3727023,MTBF,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,149.9933333333,,CLEARED,INFO,,0,,01:36:49,,
2010-03-18T16:20:24.3885963,MTTR,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:20,
2010-03-18T16:20:24.3885963,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1100,15,0.0000000000,170.6033333333,,CLEARED,INFO,1402,0,,,,00:10:04
2010-03-18T16:20:24.3885963,MTBF,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1100,0,9482.0000000000,0.0000000000,,CLEARED,INFO,1922,0,,02:31:32,,
2010-03-18T16:20:45.1701123,MTTR,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1100,10,0.0000000000,74.1100000000,EMerGency Status Set,ACTIVE,CRITICAL,1922,0,,,00:00:20,
2010-03-18T16:21:26.7643947,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1100,0,0.0000000000,159.4183333333,,CLEARED,INFO,1402,0,,,,00:01:00
2010-03-18T16:22:29.4058215,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:03:02
2010-03-18T16:22:50.4060903,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1100,10,0.0000000000,750.0066666667,,CLEARED,INFO,1403,0,,,,00:01:21
2010-03-18T16:22:50.4060903,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1100,28,0.0000000000,0.0000000000,,CLEARED,INFO,1922,0,,,,00:13:45
2010-03-18T16:40:14.1796893,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1275,22,0.0000000000,0.0000000000,,CLEARED,INFO,1403,0,,,,00:16:40
2010-03-18T16:41:58.6334828,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1275,22,0.0000000000,0.0000000000,,CLEARED,INFO,1923,0,,,,00:18:20
2010-03-18T16:43:01.2901338,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1136,15,0.0000000000,3.4116666667,,CLEARED,INFO,,0,,,,00:19:40
2010-03-18T16:44:45.7595524,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1275,22,0.0000000000,0.0000000000,,CLEARED,INFO,1403,0,,,,00:04:20
2010-03-18T16:50:40.9024503,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1275,15,0.0000000000,170.6033333333,,CLEARED,INFO,1923,0,,,,00:08:20
2010-03-18T16:51:43.5591013,MTBF,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1275,10,0.0000000000,300.0066666667,,CLEARED,INFO,1403,0,,00:40:25,,
2010-03-18T16:51:43.5591013,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1275,0,0.0000000000,170.6033333333,,CLEARED,INFO,1923,0,,,,00:01:00
2010-03-18T16:52:04.4498600,MTTR,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1275,11,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1403,0,,,00:00:20,
2010-03-18T16:52:25.3562438,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1275,10,0.0000000000,749.9883333333,,CLEARED,INFO,1924,0,,,,00:00:40
2010-03-18T16:53:49.3567814,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1275,24,0.0000000000,0.0000000000,,CLEARED,INFO,1403,0,,,,00:08:21
2010-03-18T16:56:57.2642340,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1136,15,0.0000000000,23.5000000000,,CLEARED,INFO,,0,,,,00:13:22
2010-03-18T17:03:54.8606566,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1279,22,0.0000000000,0.0000000000,,CLEARED,INFO,1404,0,,,,00:09:42
2010-03-18T17:03:54.8606566,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1279,15,0.0000000000,0.0316666667,,CLEARED,INFO,1924,0,,,,00:11:03
2010-03-18T17:07:02.3149813,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1136,0,12000.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:09:41
2010-03-18T17:10:30.6756898,MTBF,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,149.9933333333,,CLEARED,INFO,,0,,00:48:04,,
2010-03-18T17:10:51.4726979,MTTR,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:20,
2010-03-18T17:13:59.3801505,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1279,15,0.0000000000,70.5766666667,,CLEARED,INFO,1924,0,,,,00:09:41
2010-03-18T17:14:20.1615335,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,150.0116666667,,CLEARED,INFO,,0,,,,00:06:41
2010-03-18T17:21:58.6376821,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1279,28,0.0000000000,0.0000000000,,CLEARED,INFO,1924,0,,,,00:07:40
2010-03-18T17:22:40.3418747,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1279,0,0.0000000000,170.6033333333,,CLEARED,INFO,1924,0,,,,00:00:40
2010-03-18T17:23:01.2330345,CYCLETIME,1,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1136,10,0.0000000000,60.0116666667,,CLEARED,INFO,,0,,,,00:08:21
2010-03-18T17:23:01.2330345,MTBF,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1279,0,11999.0000000000,0.0000000000,,CLEARED,INFO,1404,0,,00:29:45,,
2010-03-18T17:23:01.2330345,MTBF,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1279,6,0.0000000000,73.6166666667,,CLEARED,INFO,1925,0,,00:59:46,,
2010-03-18T17:23:22.2491975,MTTR,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1279,9,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1404,0,,,00:00:20,
2010-03-18T17:23:22.2491975,MTTR,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1279,10,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1925,0,,,00:00:20,
2010-03-18T17:25:27.3298203,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1279,22,0.0000000000,0.0000000000,,CLEARED,INFO,1404,0,,,,00:20:23
2010-03-18T17:26:29.8306203,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1279,0,0.0000000000,114.9516666667,,CLEARED,INFO,1404,0,,,,00:01:00
2010-03-18T17:26:50.5965111,CYCLETIME,1,m25709-mazak4,ON,AUTOMATIC,EXECUTING,1279,17,0.0000000000,0.0000000000,,CLEARED,INFO,1925,0,,,,00:03:42
2010-03-18T17:27:32.2064187,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1279,10,0.0000000000,750.0066666667,,CLEARED,INFO,1405,0,,,,00:01:00
2010-03-18T17:34:08.5396167,CYCLETIME,1,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1135,28,0.0000000000,0.0000000000,,CLEARED,INFO,1405,0,,,,00:06:21
